Alternative,Value,Cost
red,80.75555496,73.20850081
red,80.97288668,72.79601261
red,81.89200664,75.72174646
red,78.84473406,78.13937024
red,80.52754969,74.32163119
red,78.04140049,75.36742566
red,77.2356099,71.24301097
red,77.72592965,77.36535323
red,77.11271681,73.70826114
red,78.68682264,75.99427248
red,78.09868179,72.81365814
red,82.73124964,73.57191503
red,81.15557561,79.97718199
red,79.63211689,79.38702334
red,79.40218886,73.24817852
red,82.20781987,76.70087579
red,80.38767295,73.2359634
red,78.83958275,74.08581568
red,79.81087337,76.97663234
red,80.06383672,74.68897482
red,79.83524836,78.44021642
red,83.33720123,77.48413756
red,81.46163034,71.64947696
red,80.88533654,73.24110941
red,79.22552649,72.929932
red,82.32156078,76.78317659
red,81.23330227,73.44101867
red,77.49500439,72.801064
red,78.97820441,74.37881222
red,82.42909566,73.119732
red,77.19861432,73.27910118
red,79.33887064,77.70790077
red,80.20223231,72.68398787
red,78.2996526,71.18735977
red,81.89115188,77.68328081
red,79.18321286,78.45999318
red,79.39876556,77.95049881
red,77.59809865,73.87791115
red,80.02937102,77.66204661
red,79.12066564,74.36536837
red,79.3356051,75.704168
red,79.67288637,72.6121308
red,81.69153864,76.69891527
red,78.99588987,71.69855775
red,79.04227831,72.35736027
red,80.1191122,71.79689613
red,80.50320287,77.83874692
red,77.25771793,71.03817213
red,77.94703374,76.11087797
red,80.06609543,77.09152989
red,81.31098118,78.24790255
red,80.31353848,79.45200784
red,79.08051253,71.84127269
red,79.68582859,77.31589903
red,81.45478874,71.8320932
red,81.1443044,74.87945486
red,78.27068141,77.15027123
red,81.47947498,73.74386766
red,79.00554897,75.28220921
red,80.86508164,79.08399827
red,79.79324335,75.36683283
red,79.74773489,73.37220067
red,80.86428948,76.30714859
red,83.72535086,73.17814578
red,79.95174016,74.62841752
red,78.78569281,76.88136531
red,81.55714796,73.1237402
red,79.53780465,78.18676337
red,79.93426403,77.40167777
red,78.59685781,74.72302804
red,80.6532136,76.67454711
red,77.8490352,77.98799015
red,78.22343769,71.87261955
red,80.70046714,76.40938794
red,82.05867607,71.91419036
red,81.3370855,74.02634394
red,81.13372588,78.37478864
red,77.66058237,76.56521166
red,80.68313189,79.00532239
red,78.91696821,76.38431226
red,80.09604674,77.13602855
red,82.0067242,69.33089068
red,77.68953918,71.87913444
red,81.3279842,75.62482522
red,77.26514579,69.98404759
red,77.93139516,74.23203391
red,80.33591038,73.59596254
red,82.45069556,76.03141516
red,79.15782767,75.062924
red,78.64572908,77.12611502
red,79.96948136,73.51574976
red,81.49582399,75.19896475
red,81.27958068,72.17683332
red,79.86465233,76.43315573
red,81.50635209,72.27633195
red,80.27234906,76.63355344
red,79.8846934,81.00055514
red,80.06499702,74.91003951
red,81.7100175,76.30294951
red,78.80292143,77.69133475
red,78.47115023,76.11353773
red,79.5345967,77.92678346
red,79.83501818,72.85278872
red,80.86062006,70.86857986
red,80.59650255,76.23437835
red,82.67050867,74.69404346
red,79.56858656,74.01141359
red,82.86020707,75.40494039
red,82.10567216,72.59512869
red,81.25565608,72.4407374
red,80.46362742,77.46937592
red,80.3115282,77.56451235
red,77.21950847,74.53603055
red,77.7315312,77.86654951
red,78.81408011,76.55869752
red,80.1256502,75.57100377
red,81.88902586,71.01571057
red,78.56513722,77.56380578
red,80.46064602,78.70811477
red,76.74842915,75.45462459
red,83.67925367,74.78019255
red,79.70818677,75.30785451
red,77.16117882,75.22118146
red,81.56442193,71.8630802
red,81.84773363,73.20932323
red,81.15962874,77.74175637
red,81.40399351,74.81131507
red,79.67760475,74.32818607
red,81.98256846,76.50461472
red,79.64903047,77.80340057
red,77.1526427,73.15202738
red,82.849546,75.14158777
red,81.78778021,73.65169419
red,81.10155521,75.61780851
red,78.09332788,78.39038961
red,81.38691597,77.77348667
red,79.79630327,75.58028742
red,81.75444762,74.73237681
red,82.94554084,73.74635355
red,79.24311755,70.57859284
red,80.79419071,72.66723844
red,82.04915602,75.43810746
red,81.65642982,71.75133352
red,80.07614741,76.02625882
red,79.1464053,76.1049082
red,80.9439068,73.22459463
red,81.02298189,75.54046341
red,78.75749067,76.3874335
red,77.64495184,72.40665828
red,80.83858327,70.63118286
red,79.96800034,76.53562724
red,78.87324528,77.71052524
red,80.00530047,79.5625418
red,81.51010267,76.0226861
red,80.42848043,71.5710066
red,79.70059918,72.53503441
red,78.93780551,73.95362883
red,80.07909746,76.83659685
red,79.63166573,75.72389298
red,80.05221187,74.585096
red,81.22801457,72.89706217
red,81.55219952,76.63172366
red,77.887901,76.985968
red,80.81864694,77.20294557
red,79.43173175,71.96510558
red,80.9178274,76.98737786
red,76.76978922,72.14381599
red,83.84638762,75.94650981
red,79.93763329,77.64146348
red,79.68711921,73.52465737
red,80.40747796,77.01893859
red,78.66072123,74.08219274
red,80.04141142,75.7059605
red,80.65035827,80.07884787
red,79.49827306,74.82647338
red,81.379502,73.26884915
red,79.29864191,74.07537288
red,80.871695,74.08699016
red,79.59927957,76.72373791
red,77.32297429,72.32360422
red,80.46849687,73.58167704
red,80.17533865,76.82300707
red,81.12296114,75.29079273
red,82.42180589,80.56574658
red,80.05403439,75.55368267
red,81.84612317,73.47370552
red,80.05768984,72.80789069
red,79.23186058,77.83943934
red,79.28431013,73.24123534
red,81.45704911,75.34254282
red,80.05747167,73.56443007
red,81.15029442,77.66286916
red,80.16793938,76.54486901
red,78.58644094,75.22198091
red,80.1812619,78.31729426
red,78.63106273,71.49707508
red,76.96982387,74.70596726
red,78.65848588,72.04338227
red,77.78844695,75.52462364
red,78.19779269,76.96722313
red,78.91070479,75.80988769
red,81.18971799,73.06957588
red,79.37565622,74.24605275
red,79.29878554,73.75407907
red,78.32205473,74.00082219
red,79.77628823,74.53554158
red,81.43461042,76.6428332
red,81.16788378,72.6985782
red,81.13247741,73.97687228
red,80.6809733,78.19452647
red,78.21409286,76.82852305
red,80.39643755,76.86668823
red,79.08707793,77.96812874
red,79.72199964,75.62305628
red,81.75384566,77.1052017
red,80.12007206,73.7937919
red,80.58811087,72.43750993
red,80.68548616,72.85974364
red,80.79888616,73.23565218
red,78.38966539,71.46256304
red,80.57629637,77.34076812
red,81.25766552,73.44925807
red,78.54435784,71.02168956
red,79.22243453,72.56286158
red,76.9190819,72.37806456
red,80.41298252,70.69561378
red,79.80696811,75.96799652
red,78.30601388,75.52033509
red,79.30694508,71.00561749
red,77.85468187,78.62141341
red,81.33246461,73.46491939
red,78.85060094,73.88428882
red,80.79543911,73.93829434
red,79.60276851,69.20817674
red,80.65599812,75.70974695
red,79.03582358,74.54507273
red,81.33782483,74.2450006
red,79.86648695,76.5809545
red,80.69253061,75.70725365
red,80.70759535,73.54478303
red,81.11990908,74.28566329
red,80.10538829,71.41111921
red,80.6421984,81.39674055
red,79.16426545,72.61105647
red,76.73992618,73.39907442
red,81.40423139,78.68474362
red,80.10564381,75.7573044
red,78.78634569,72.00458829
red,78.62591072,76.11004255
red,79.9082303,73.56960996
red,77.17710053,74.44788647
red,81.90349874,77.0415062
red,79.65357887,72.73017121
red,80.12745184,73.00225864
red,80.64438775,75.12864152
red,77.51337385,72.09079029
red,82.44823822,74.94021433
red,82.58581184,71.49756273
red,77.63825433,73.26514522
red,78.09984818,79.40317097
red,80.46390831,76.27629954
red,81.10040523,74.65627218
red,76.04276415,72.3909897
red,83.82795805,76.787845
red,78.57312805,72.60180706
red,79.62728094,73.84509284
red,79.93896782,72.60170278
red,79.40226429,73.55285448
red,79.05398668,76.83918161
red,80.08433252,73.58449948
red,82.13349723,78.35489957
red,82.00561558,75.52616206
red,77.96424647,74.98245134
red,79.26607441,72.04143719
red,82.61574347,75.754618
red,82.32759625,74.79037347
red,78.46941991,76.45484148
red,82.79517911,72.8190036
red,78.52600904,78.78268017
red,79.05775452,75.80394168
red,80.30184751,72.88455193
red,79.71303716,75.13400106
red,77.18775349,75.22195469
red,78.15680987,75.72999503
red,81.2290286,71.81707533
red,76.19442322,76.91313416
red,80.67013483,72.88298924
red,77.86774599,73.83279281
red,79.76341883,76.18049321
red,79.94320557,74.04871264
red,81.8817835,74.60872044
red,79.29201079,73.09070208
red,79.18431272,73.12593072
red,81.26304489,76.36023182
red,79.40373159,77.19474421
red,80.73630966,72.39953487
red,81.54480406,73.39395223
red,78.88649574,73.53703508
red,81.12278034,71.17428586
red,79.44616542,74.51263178
red,80.71286944,75.53933448
red,79.36268357,74.89671028
red,82.45998735,74.2743289
red,81.50864423,76.44217543
red,79.70856367,81.16336618
red,76.0491194,69.77463284
red,81.93532582,71.04935907
red,79.72738554,75.5990339
red,77.99769557,78.33516078
red,80.17765779,71.49202586
red,80.03215506,74.76593145
red,79.31077156,77.77885123
red,81.54375093,76.99204554
red,78.73985912,75.24590304
red,80.27368706,75.08625969
red,78.11728685,76.38039157
red,80.56376267,74.51516125
red,80.47600416,78.72042603
red,77.77828464,73.7456089
red,79.44745322,73.47991608
red,81.03657435,77.13332822
red,81.80044168,75.92351698
red,80.82082213,77.93354294
red,79.47471433,70.23215174
red,83.30035772,74.68180614
red,79.29781745,74.08854616
red,78.26431032,74.16105174
red,78.99725043,77.31975566
red,82.01975057,71.84138636
red,79.39715659,75.28701069
red,80.78835079,77.56533599
red,82.46233736,76.57983
red,79.49050506,70.90084866
red,79.02018462,73.84449558
red,79.26513321,72.79903157
red,84.20324134,72.9175638
red,78.83559384,73.04862905
red,80.47945849,76.61028332
red,81.32155893,72.65087492
red,78.29968667,76.79911322
red,80.63615669,75.06315613
red,81.4314927,72.30593707
red,79.9717483,75.55682145
red,78.8040234,77.56186598
red,79.70899687,75.80784183
red,80.55287524,77.17360625
red,79.24295299,75.85091718
red,81.03991185,75.28833715
red,79.62505705,70.17439643
red,79.01570785,77.26741973
red,82.25117577,71.49632049
red,77.82565844,71.90657825
red,80.48243487,76.08921284
red,79.60491758,75.94323988
red,79.83922923,75.74043735
red,79.84741792,78.78619312
red,78.77492593,77.15038085
red,79.0470353,73.64868979
red,79.2330968,72.54422433
red,81.41586877,78.44296815
red,81.45486324,74.3958592
red,81.15697622,74.95256732
red,81.38260042,77.7430615
red,83.30133224,74.11064233
red,84.14627959,74.0471202
red,79.32907304,73.2690148
red,77.40766933,76.69564421
red,80.81779533,73.07238149
red,78.90316521,70.15557154
red,80.55568504,72.59374629
red,78.28630607,74.73465051
red,80.75327062,72.88042335
red,78.17285351,75.63196321
red,82.91189453,75.70430191
red,78.62170671,71.37626921
red,81.68649119,74.41896119
red,78.60289441,77.03314545
red,80.59742343,75.86913722
red,79.32275259,75.23856849
red,81.01904434,70.97921246
red,82.01064806,75.30795193
red,82.60556459,78.1281336
red,80.34883353,77.81949127
red,78.34277483,73.94882132
red,78.88350552,77.04944719
red,82.96354088,76.98633892
red,80.19301359,78.16477676
red,79.3507273,76.83962771
red,80.76961717,71.81999049
red,77.87251221,76.70832094
red,79.37091541,70.38302551
red,78.76320787,77.52266924
red,76.20612004,77.88823275
red,80.71162007,75.55218772
red,79.19367143,70.62914459
red,80.33769457,77.40270783
red,81.28816074,77.07463548
red,79.93424817,77.91556892
red,81.51521718,74.63303046
red,78.61742006,74.88534848
red,80.03930382,78.03265944
red,78.489715,76.31626579
red,81.94470797,72.5607358
red,81.18779898,76.42072166
red,78.16482826,75.94997853
red,80.96841582,76.55882977
red,80.63180796,76.1784528
red,80.9785646,76.17075831
red,83.24184323,76.67341629
red,78.79542875,74.34138466
red,80.40806083,78.23580334
red,81.21892187,72.98058523
red,79.77386782,76.17356142
red,79.42303548,70.47014798
red,80.5236491,75.17036507
red,81.23571029,74.89979797
red,78.22155489,73.84129174
red,79.74835673,71.46665563
red,79.60404659,70.62181201
red,80.0764726,74.68188571
red,82.36248294,70.96712646
red,78.74766801,74.75256515
red,79.79980362,72.72693514
red,77.69091722,77.2811353
red,79.04783218,76.71679905
red,79.76500602,73.73345376
red,79.38007977,77.13769548
red,79.10724299,79.58303619
red,80.53023978,76.63201299
red,79.90617887,76.02782528
red,78.95176888,73.53125919
red,78.29519287,73.08461613
red,81.04552949,74.7683368
red,78.32436167,76.71227486
red,81.26025967,72.93410183
red,79.85445803,73.15135771
red,80.61131912,73.87375801
red,77.63960159,73.45238555
red,79.95310874,74.69706233
red,80.29201528,72.3544763
red,82.70885663,71.60211706
red,81.52780354,78.26798044
red,79.38183203,76.31942712
red,83.23788319,75.78685214
red,78.02819176,71.35424414
red,80.59906678,68.70292912
red,80.50147894,77.14245284
red,81.58522371,76.54780679
red,80.77792851,76.23807
red,79.90107984,76.63240451
red,79.33854433,77.00191996
red,78.00833041,75.11487701
red,81.77409804,71.42827863
red,79.96779416,74.66454602
red,79.08693598,78.58525589
red,81.38620981,73.68813292
red,81.20652646,72.57966107
red,80.41898112,70.74230882
red,77.50591497,75.72751946
red,80.71627727,76.61448605
red,83.87097904,77.00788207
red,77.77155035,76.35096075
red,79.12073478,77.26161386
red,81.7072896,77.96078481
red,80.24689374,73.95505386
red,80.67228744,73.2074023
red,80.49855906,76.7645034
red,79.44761637,79.06538188
red,80.8843661,75.21480391
red,80.36191623,77.0099986
red,78.40784835,77.23007406
red,77.40595775,73.95917868
red,79.95566105,75.32668276
red,76.69612081,75.9838063
red,79.19027512,76.57413947
red,79.8549022,74.02071161
red,83.73191781,72.25729796
red,76.16872075,76.50866018
red,81.48047583,71.60902304
red,78.93101195,73.93655414
red,77.0577488,77.27904466
red,78.11757691,73.91275403
red,80.87074189,75.44718522
red,79.69480542,73.07743365
red,80.07618849,75.64432226
red,79.39977713,76.65059893
red,79.799657,77.57937528
red,77.76532094,76.32288348
red,81.32497913,74.72319967
red,81.79376593,73.02325814
red,81.0358961,74.39073801
red,78.13651572,76.61815809
red,79.51935614,78.90762189
red,80.8945674,75.58342657
red,80.7738417,73.82866333
red,76.63146627,72.41327688
red,77.72882645,74.24340392
red,78.86539061,78.55290601
red,77.20492899,71.71512418
red,81.26891705,72.73668122
red,79.41487228,75.70544026
red,81.41751474,68.02316524
red,79.75425676,78.11687464
red,81.96873962,74.40767852
red,75.82441998,74.47172764
red,78.89930725,76.2757209
red,81.36674511,81.19558406
red,80.46356739,72.7491316
red,79.6078931,73.49234802
red,82.24453183,76.26294317
red,79.42931626,71.45507483
red,83.92706639,74.91057714
red,79.95547978,75.50609877
red,78.76218801,75.55844775
red,79.76112676,75.12139057
red,81.05785434,76.57550788
red,81.92637156,74.15071503
red,81.46133949,75.52853301
red,78.66753438,77.12499388
red,77.09588171,76.31565182
red,80.84066016,75.48389401
red,80.17348516,75.22573621
red,82.5942998,80.43218784
red,80.52552078,74.40984472
red,82.12264145,74.45980095
red,79.65600486,75.53970015
red,79.94502011,77.18693667
red,79.71967102,74.98097767
red,82.31551367,75.09036211
red,81.10695683,73.27094172
red,79.01189091,78.13326642
red,80.14866275,74.08708641
red,78.71806265,75.70650402
red,76.05381537,77.69855017
red,78.95545779,71.29104463
red,79.31696518,78.04752421
red,79.14957994,76.25570575
red,81.26890175,74.43126116
red,77.68980666,76.43844544
red,79.52128551,73.70305324
red,80.46867365,74.97878631
red,80.18639609,73.16265508
red,79.07866898,76.08236058
red,81.82246497,74.40591594
red,84.00825379,74.48199924
red,80.04217175,78.15833753
red,80.2184544,78.3279827
